,Unnamed: 0,date,title,class,viewCount,commentCount,likeCount,dislikeCount,ratio,sentiment,magnitude
1083,1083,2018-10-02,Joe Rogan Experience #1178 - Dr. Rhonda Patrick,3,1639238,3796,20114,1255,16.027091633466135,0.1843967060508417,53.63578947368431
1084,1084,2018-10-04,Joe Rogan Experience #1179 - Nikki Glaser,2,1403223,3757,14920,2374,6.2847514743049695,0.18209726443769,46.52568389057753
1085,1085,2018-10-04,Joe Rogan Experience #1180 - Everlast,4,833634,2065,9116,808,11.282178217821784,0.1504960195958355,41.48445805266379
1086,1086,2018-10-08,Joe Rogan Experience #1181 - John Dudley,1,831324,1254,8208,654,12.55045871559633,0.12680078508341516,56.5883709519137
1087,1087,2018-10-09,Joe Rogan Experience #1182 - Nick Kroll,2,1921725,3021,18704,1614,11.588599752168525,0.14987136929460596,39.14824066390036
1088,1088,2018-10-11,Joe Rogan Experience #1183 - Andrew Santino,2,1195709,2545,12773,1575,8.109841269841269,0.1561437294504464,44.9342085486144
1089,1089,2018-10-11,Joe Rogan Experience #1184 - Roseanne Barr,2,2495909,14234,44385,4234,10.48299480396788,0.157866384778014,53.98423847780142
1090,1090,2018-10-23,Joe Rogan Experience #1185 - Kelly Slater,1,1243475,2610,13680,728,18.791208791208803,0.18970057034220555,38.113621673003756
1091,1091,2018-10-23,Joe Rogan Experience #1186 - Marques Brownlee,0,1532727,3464,30339,987,30.73860182370821,0.17688400303260066,37.59129264594395
1092,1092,2018-10-24,Joe Rogan Experience #1187 - Kyle Kulinski,5,1277241,9357,23387,3720,6.286827956989247,0.12629979743416594,54.1861006076977
1093,1093,2018-10-25,Joe Rogan Experience #1188 - Lex Fridman,3,1359423,4338,17922,1217,14.726376335250617,0.1837452637714951,51.33714951909079
1094,1094,2018-10-25,Joe Rogan Experience #1189 - Alex Honnold,1,2527906,5519,31319,1133,27.64254192409533,0.1837491240364401,44.469719691661
1095,1095,2018-10-29,Joe Rogan Experience #1190 - Joey Diaz,2,3156414,5897,39277,1932,20.32971014492753,0.17114608555286515,38.54124697336567
1096,1096,2018-10-31,Joe Rogan Experience #1191 - Peter Boghossian & James Lindsay,3,1497581,5807,32959,1084,30.404981549815503,0.16030500112132726,57.80720340883623
1097,1097,2018-11-01,Joe Rogan Experience #1192 - Tony Hinchcliffe,2,1159115,3187,9274,1206,7.689883913764511,0.13683681073025333,42.06073770491805
1098,1098,2018-11-06,Joe Rogan Experience #1193 - Shane Dorian,1,634180,580,5562,378,14.714285714285715,0.1564559386973181,46.08998084291184
1099,1099,2018-11-06,Joe Rogan Experience #1194 - Sober October 2 Recap,2,2946221,6339,36111,1505,23.994019933554817,0.1464592396444108,38.90303574806131
1100,1100,2018-11-07,Joe Rogan Experience #1195 - Christina P,2,1518917,3531,18066,1576,11.463197969543149,0.1889210347174954,42.215340367596994
1101,1101,2018-11-07,Joe Rogan Experience #1196 - Dale Earnhardt Jr.,1,1293350,3267,20558,809,25.41161928306551,0.2260656934306571,52.46408759124088
1102,1102,2018-11-09,Joe Rogan Experience #1197 - Michael Malice,4,1396561,4972,17854,1985,8.994458438287154,0.13309139784946245,50.7240940860216
1103,1103,2018-11-09,Joe Rogan Experience #1198 - Derren Brown,4,1686086,3555,21589,1076,20.064126394052046,0.18851283880171202,48.18646576319552
1104,1104,2018-11-13,Joe Rogan Experience #1199 - Tom Segura & Sean Anders,2,1040899,1624,10737,673,15.953937592867756,0.20714057507987227,46.75694089456871
1105,1105,2018-11-09,Joe Rogan Experience #1198 - Derren Brown,4,1686086,3555,21589,1076,20.064126394052046,0.1885128388017124,48.186465763195436
1106,1106,2018-11-13,Joe Rogan Experience #1199 - Tom Segura & Sean Anders,2,1040899,1624,10737,673,15.953937592867756,0.20714057507987232,46.75694089456872
1107,1107,2018-11-13,Joe Rogan Experience #1200 - Ross Edgley,1,1071909,2310,12862,572,22.48601398601399,0.19102296450939468,36.91848643006268
1108,1108,2018-11-14,Joe Rogan Experience #1201 - William von Hippel,3,2037456,4713,24261,1510,16.066887417218542,0.18457507820646527,49.435641293013674
1109,1109,2018-11-15,Joe Rogan Experience #1202 - Fred Morin & David McMillan,0,633888,1775,2352,945,2.4888888888888894,0.193564425770308,45.813116246498616
1110,1110,2018-11-16,Joe Rogan Experience #1203 - Eric Weinstein,3,2586645,7818,29815,1423,20.95221363316936,0.16055848261327746,48.592434141201366
1111,1111,2018-11-16,Joe Rogan Experience #1204 - Steven Rinella,1,1474691,2141,13736,1083,12.683287165281625,0.18251475796930355,49.37929752066107
1112,1112,2018-11-21,"Joe Rogan Experience #1205 - Jake ""The Snake"" Roberts & Tony Hinchcliffe",2,2066875,6669,35136,1102,31.883847549909248,0.1979366812227081,45.67415756914126
1113,1113,2018-11-22,Joe Rogan Experience #1206 - Mike Ward & Pantelis,2,900651,3035,9470,943,10.042417815482505,0.13628970775095306,41.096111817026774
1114,1114,2018-11-28,Joe Rogan Experience #1207 - Jeff Ross & Dave Attell,2,2017435,3906,18469,1324,13.94939577039275,0.18748055987558326,41.73560808709173
1115,1115,2018-11-30,Joe Rogan Experience #1208 - Jordan Peterson,3,5931544,19092,107172,5159,20.773793370808296,0.17719679633867294,53.71824637681174
1116,1116,2018-12-01,Joe Rogan Experience #1209 - Anthony Cumia,2,1963119,6248,24041,2401,10.012911286963766,0.15057849462365627,45.08538494623652
1117,1117,2018-12-04,Joe Rogan Experience #1210 - Tom Papa,2,1061551,2425,10461,1799,5.814897165091717,0.15505050505050508,48.95308641975299
1118,1118,2018-12-05,Joe Rogan Experience #1211 - Dr. Ben Goertzel,3,1481739,7906,20497,1967,10.42043721403152,0.18793600000000069,51.54304480000013
1119,1119,2018-12-06,Joe Rogan Experience #1212 - David Goggins,1,2815357,6287,47209,1845,25.587533875338753,0.18633655553363604,45.52442099033357
1120,1120,2018-12-12,Joe Rogan Experience #1213 - Dr. Andrew Weil,3,1783659,4875,22904,1663,13.772699939867707,0.15794335289614692,55.132311814238214
1121,1121,2018-12-13,Joe Rogan Experience #1214 - Lawrence Lessig,3,1135398,5056,12972,3539,3.6654422153150614,0.12967456465886398,62.06805309734522
1122,1122,2018-12-18,Joe Rogan Experience #1215 - Ben O'Brien,2,729677,1221,6880,770,8.935064935064933,0.15137159533073927,46.209114785992156
1123,1123,2018-12-18,Joe Rogan Experience #1216 - Sir Roger Penrose,3,1613892,4953,28063,1011,27.75766567754698,0.199102143757882,46.7255107187893
1124,1124,2018-12-20,Joe Rogan Experience #1218 - Gad Saad,3,1640368,4818,21951,1372,15.999271137026241,0.13880279720279715,57.71774265734288
1125,1125,2018-12-20,Joe Rogan Experience #1217 - Nimesh Patel,2,822624,2160,9708,1508,6.43766578249337,0.1524449035812671,54.1819490358126
1126,1126,2018-12-20,Joe Rogan Experience #1219 - Bill Burr,2,6190112,13554,76138,3788,20.099788806758184,0.15195221843003412,43.647386640663186
1127,1127,2018-12-24,Joe Rogan Experience #1220 - Joey Diaz,2,4614453,7259,47918,3040,15.7625,0.1579090759888397,40.13674052191063
1128,1128,2018-12-27,JRE MMA Show #53 with Jeff Novitzky,1,1261329,13955,12845,28062,0.457736440738365,0.09145996005084377,51.15671055020909
1129,1129,2019-01-07,Joe Rogan Experience #1221 - Jonathan Haidt,3,1914100,6382,32593,1868,17.448072805139187,0.16643002855977188,62.14103835169335
1130,1130,2019-01-11,Joe Rogan Experience #1222 - Michael Shermer,3,1403949,4606,13615,3079,4.421890224098734,0.12294444444444436,48.731549382716
1131,1131,2019-01-12,Joe Rogan Experience #1223 - Greg Fitzsimmons,2,1231111,2548,11860,1221,9.713349713349713,0.1533085896076351,43.210800636267145
1132,1132,2019-01-15,Joe Rogan Experience #1224 - Adam Greentree,1,1338673,2634,15950,1280,12.4609375,0.1474496644295301,44.05988642230257
1133,1133,2019-01-16,Joe Rogan Experience #1225 - Theo Von,2,4115133,12714,44120,2999,14.711570523507836,0.16456873822975648,41.304265536723406
1134,1134,2019-01-17,Joe Rogan Experience #1226 - Mike Baker,0,1526831,5004,15840,2972,5.329744279946164,0.13009119407238556,51.03673126246797
1135,1135,2019-01-17,Joe Rogan Experience #1227 - Mike Tyson,1,8565311,24691,168663,3765,44.797609561752985,0.198447705152907,41.73393557630556
1136,1136,2019-01-22,Joe Rogan Experience #1228 - Bari Weiss,5,1200119,23895,13406,30917,0.43361257560565386,0.09550759479838307,53.87184897825361
1137,1137,2019-01-23,Joe Rogan Experience #1229 - Richard Rawlings,5,1835373,4530,24232,1637,14.802687843616376,0.1694344407811311,37.12656860258684
1138,1138,2019-01-24,Joe Rogan Experience #1230 - Killer Mike,4,2599655,7865,41575,2999,13.862954318106036,0.14989845997630755,48.220695549162244
1139,1139,2019-01-25,Joe Rogan Experience #1232 - Nick Di Paolo,2,1023376,8081,13133,2512,5.228105095541402,0.10394007232650226,49.221343206475154
1140,1140,2019-01-29,Joe Rogan Experience #1233 - Brian Cox,4,4073200,13312,64416,3051,21.11307767944936,0.1972838515546652,50.00622768304918
1141,1141,2019-01-29,Joe Rogan Experience #1234 - David Sinclair,3,1609115,5348,25561,1436,17.800139275766014,0.16148259165321635,49.14988010145253
1142,1142,2019-01-30,Joe Rogan Experience #1235 - Ben Greenfield,3,1052786,2722,9951,2219,4.484452456061289,0.144609929078014,47.22481256332321
1143,1143,2019-02-02,Joe Rogan Experience #1236 - Jack Dorsey,0,1597913,41359,13821,86953,0.15894793739146434,0.08222553788308219,45.1030342275669
1144,1144,2019-02-05,Joe Rogan Experience #1237 - Sebastian Maniscalco,2,994584,2038,13191,4323,3.0513532269257464,0.17216859716859698,42.44800514800511
1145,1145,2019-02-05,Joe Rogan Experience #1238 - Brian Redban,2,1221970,7686,16546,7246,2.283466740270494,0.11949868073878635,51.01175901495165
1146,1146,2019-02-06,Joe Rogan Experience #1239 - Travis Barker,4,2509349,7642,32758,3086,10.6150356448477,0.15703483949490302,39.395330899132944
1147,1147,2019-02-06,Joe Rogan Experience #1240 - Forrest Galante,3,1845963,5485,27204,2817,9.657082002129926,0.17570285714285705,44.119561142857215
1148,1148,2019-02-08,Joe Rogan Experience #1241 - Sam Harris,3,2887591,12939,38891,7500,5.185466666666667,0.1350676546391757,51.0392783505156
1149,1149,2019-02-09,Joe Rogan Experience #1242 - Tim Pool,5,2937054,23385,58189,5295,10.989423984891404,0.14428144351911276,52.23391949604906
1150,1150,2019-02-12,Joe Rogan Experience #1243 - Rafinha Bastos,2,786488,2411,16515,1398,11.813304721030045,0.15957377049180346,35.262879781420736
1151,1151,2019-02-12,Joe Rogan Experience #1244 - Colin O'Brady,1,1069408,3400,14607,1748,8.356407322654462,0.15617157974300866,46.23312169312157
1152,1152,2019-02-12,Joe Rogan Experience #1245 - Andrew Yang,5,4155838,47239,123874,7643,16.207510139997378,0.15520810406614005,63.691483958349885
1153,1153,2019-02-13,Joe Rogan Experience #1246 - Pot Debate - Alex Berenson & Dr. Michael Hart,0,2418744,18658,30722,3335,9.2119940029985,0.1112351043518339,66.33671077753637
1154,1154,2019-02-19,Joe Rogan Experience #1247 - Andy Stumpf,0,1930399,3871,21966,1434,15.317991631799163,0.15501111934766545,55.16262416604901
1155,1155,2019-02-20,Joe Rogan Experience #1248 - Bill Ottman,5,779048,2141,8679,1182,7.342639593908629,0.14812712826333713,52.78321225879676
1156,1156,2019-02-20,Joe Rogan Experience #1249 - Donnell Rawlings,2,1300711,3125,17975,1176,15.284863945578227,0.17733852140077813,37.615451361867656
1157,1157,2019-02-21,Joe Rogan Experience #1250 - Johann Hari,5,1885455,6225,34737,1885,18.428116710875333,0.17307064676616885,62.04666467661684
1158,1158,2019-02-22,Joe Rogan Experience #1251 - Tim Dillon,2,1492412,4029,17495,1748,10.008581235697939,0.19288505747126444,43.82757471264373
1159,1159,2019-02-26,Joe Rogan Experience #1252 - Dave Foley & Paul Greenberg,2,1447885,3613,13030,1392,9.360632183908047,0.17136790810998934,45.808875739644954
1160,1160,2019-02-27,Joe Rogan Experience #1253 - Ioan Grillo,5,1831329,5492,23263,1696,13.716391509433961,0.12118485869847055,56.59808918848853
1161,1161,2019-02-27,Joe Rogan Experience #1254 - Dr. Phil,4,4484263,11760,80937,3009,26.89830508474576,0.16843010528510444,42.80030855832395
1162,1162,2019-02-28,Joe Rogan Experience #1255 - Alex Jones Returns!,5,15820544,123027,362886,14154,25.638406104281483,0.158478010389404,42.656247705345
1163,1163,2019-03-01,Joe Rogan Experience #1256 - David Lee Roth,4,1955292,8771,26225,1665,15.750750750750749,0.20170330393576505,41.214654468869355
1164,1164,2019-03-05,Joe Rogan Experience #1257 - Steve Sweeney,2,660213,867,6793,593,11.455311973018553,0.16640921409214096,41.79284552845528
1165,1165,2019-03-06,"Joe Rogan Experience #1258 - Jack Dorsey, Vijaya Gadde & Tim Pool",0,3662623,61352,86254,7736,11.149689762150985,0.11478489434667433,55.42071914080845
1166,1166,2019-03-07,Joe Rogan Experience #1259 - David Wallace-Wells,5,1188504,9620,14467,9692,1.49267437061494,0.13432796754351564,57.87875408977909
1167,1167,2019-03-08,Joe Rogan Experience #1260 - Lennox Lewis & Russell Peters,2,1893848,4184,24892,1156,21.53287197231834,0.1528803586438778,38.191462594564186
1168,1168,2019-03-12,Joe Rogan Experience #1261 - Peter Hotez,3,1191986,11670,14317,3397,4.214601118634088,0.11648791540785505,65.04933534743208
1169,1169,2019-03-13,Joe Rogan Experience #1262 - Pat McNamara,0,1238477,2922,17887,815,21.947239263803677,0.1679754601226996,41.942576687116585
1170,1170,2019-03-13,Joe Rogan Experience #1263 - Renée DiResta,5,977839,7539,9887,11149,0.8868059915687505,0.09851845693382097,48.815325906218774
1171,1171,2019-03-13,Joe Rogan Experience #1264 - Timothy Denevi,3,816769,3761,5648,4878,1.1578515785157852,0.10704752275025277,50.06614425345479
1172,1172,2019-03-14,Joe Rogan Experience #1265 - Andrew Schulz,2,2581953,7245,39625,2460,16.107723577235774,0.17562539184953024,39.996915360501795
1173,1173,2019-03-19,Joe Rogan Experience #1266 - Ben Anderson,5,1251968,3233,16155,1648,9.802791262135925,0.1363653699466056,54.13319221967969
1174,1174,2019-03-20,Joe Rogan Experience #1267 - Gary Taubes & Stephan Guyenet,3,829883,8536,7819,4568,1.7116900175131349,0.09246115077698484,58.10412151756986
1175,1175,2019-03-20,Joe Rogan Experience #1268 - Ron White,2,2212912,3887,24498,1558,15.72400513478819,0.15875971309025713,41.3630573819486
1176,1176,2019-03-21,Joe Rogan Experience #1269 - Bryan Callen,2,2276488,5001,24139,2032,11.879429133858268,0.15517784674146573,41.122886130341456
1177,1177,2019-03-26,Joe Rogan Experience #1270 - Lenny Clarke,2,731647,845,7649,478,16.002092050209207,0.1921900826446281,37.990303030303075
1178,1178,2019-03-26,Joe Rogan Experience #1271 - Billy Corben,4,1060116,2206,8420,1720,4.895348837209301,0.13610901241230447,45.02059363194822
1179,1179,2019-03-27,Joe Rogan Experience #1272 - Lindsey Fitzharris,3,1341599,3491,21606,980,22.046938775510203,0.19924878048780434,47.84176910569104
1180,1180,2019-03-27,Joe Rogan Experience #1273 - Ron Funches,2,941180,1742,9557,898,10.642538975501113,0.18086787564766835,36.257208549222725
1181,1181,2019-04-03,Joe Rogan Experience #1275 - Luis J. Gomez,2,901228,1746,10313,1115,9.249327354260089,0.14070317782285333,41.54876267748475
1182,1182,2019-04-03,Joe Rogan Experience #1276 - Ben Shapiro,5,5642860,20827,96859,8523,11.36442567171184,0.14523965076913928,51.80981885133949
1183,1183,2019-04-03,Joe Rogan Experience #1277 - Gabrielle Reece,4,1191405,2553,15613,1016,15.367125984251967,0.2443312666076175,46.31184676705054
1184,1184,2019-04-06,Joe Rogan Experience #1278 - Kevin Hart,2,7332873,13701,143933,5137,28.018882616313014,0.21544908681511205,43.73475189725635
1185,1185,2019-04-08,Joe Rogan Experience #1279 - Jessimae Peluso,2,1343112,4373,13196,3347,3.94263519569764,0.14706250000000026,41.90592968749999
1186,1186,2019-04-09,Joe Rogan Experience #1280 - Michael Yo,2,1211970,2720,12421,1280,9.70390625,0.14828775767774546,43.92219604543547
1187,1187,2019-04-15,Joe Rogan Experience #1281 - Tom Papa,2,1038315,1760,10459,1003,10.427716849451645,0.16649880095923258,42.21308153477214
1188,1188,2019-04-17,Joe Rogan Experience #1282 - Adam Conover,2,1670891,29233,20693,28327,0.7305044657040985,0.14829317188564936,56.233526723066475
1189,1189,2019-04-20,Joe Rogan Experience #1283 - Russell Brand,2,4854735,14003,66933,4069,16.44949619071025,0.18141273028900806,48.939510172007395
1190,1190,2019-04-23,Joe Rogan Experience #1284 - Graham Hancock,3,5193681,17852,87573,3801,23.039463299131807,0.1980354761269673,51.445927580688476
1191,1191,2019-04-24,Joe Rogan Experience #1285 - B-Real,4,1648443,5446,21082,1306,16.14241960183767,0.1778039888483816,38.41182929444568
1192,1192,2019-04-30,Joe Rogan Experience #1286 - Anthony Jeselnik,2,2005912,5976,19511,1833,10.6442989634479,0.19818425391591105,44.51873248145108
1193,1193,2019-05-01,Joe Rogan Experience #1287 - Rich Benoit,0,1638125,5746,27232,1193,22.82648784576697,0.2050085730615364,43.07350542960575
1194,1194,2019-05-02,Joe Rogan Experience #1288 - Jon Reep,2,889330,2804,7731,891,8.676767676767676,0.16834750911300156,40.26585257189149
1195,1195,2019-05-03,Joe Rogan Experience #1289 - Eddie Izzard,2,1774122,9688,24346,5087,4.7859249066247305,0.16946410256410316,45.34970128205147
1196,1196,2019-05-04,Joe Rogan Experience #1290 - Bryan Callen,2,1993903,6427,20215,2107,9.59420977693403,0.15324493818312093,40.01160723884636
1197,1197,2019-05-07,Joe Rogan Experience #1291 - C.T. Fletcher,1,1635998,5398,28211,1008,27.98710317460317,0.1994533972125432,48.333366724738674
1198,1198,2019-05-08,Joe Rogan Experience #1292 - Lex Fridman,3,1814137,7242,20855,1702,12.253231492361927,0.17145148356054524,45.52277305533287
1199,1199,2019-05-09,Joe Rogan Experience #1293 - Andrew Santino,2,1453495,3992,13065,1149,11.37075718015666,0.15883509833585516,38.710922844175506
1200,1200,2019-05-10,Joe Rogan Experience #1294 - Jamie Metzl,5,1523876,6313,15516,1903,8.153441933788754,0.16596884850732427,49.2642796217321
1201,1201,2019-05-14,Joe Rogan Experience #1295 - Tulsi Gabbard,5,2484389,31501,57846,6073,9.525111147702948,0.1398186318266637,54.17252333035746
1202,1202,2019-05-15,Joe Rogan Experience #1296 - Joe List,2,832896,2559,7758,748,10.371657754010695,0.14728086710650334,38.48969839773791
1203,1203,2019-05-16,Joe Rogan Experience #1297 - Phil Demers,5,735184,2409,10282,775,13.267096774193547,0.166600097418412,48.44076473453478
1204,1204,2019-05-16,Joe Rogan Experience #1298 - Neal Brennan,2,1523277,4452,13420,2032,6.604330708661418,0.1648548677112767,46.689005908040215
1205,1205,2019-05-17,Joe Rogan Experience #1299 - Annie Jacobsen,5,2297469,15199,30301,6540,4.6331804281345565,0.18361230860710606,49.47466627025421
1206,1206,2019-05-21,Joe Rogan Experience #1300 - Michael Malice,4,1279427,5342,16223,1562,10.386043533930858,0.14340012928248216,46.28361775479448
1207,1207,2019-05-22,Joe Rogan Experience #1301-  Laird Hamilton,1,1279287,4316,14669,1055,13.904265402843606,0.18326187245590192,41.72350881953873
1208,1208,2019-05-23,Joe Rogan Experience #1302 - Ed Calderon,5,1906418,6904,37316,1382,27.00144717800289,0.1557322654462236,47.021879699247954
1209,1209,2019-05-23,Joe Rogan Experience #1303 - Tommy Chong,2,1735768,13006,23203,6445,3.600155159038014,0.1035795197100134,47.83833892161312
1210,1210,2019-05-24,Joe Rogan Experience #1304 - Brendan Schaub,2,2528502,8368,23568,2727,8.642464246424643,0.15590332915447888,40.2941454241539
1211,1211,2019-05-30,Joe Rogan Experience #1305 - JD & John Witherspoon,2,1325523,4091,24185,912,26.518640350877188,0.22152316076294296,34.82241144414161
1212,1212,2019-05-31,Joe Rogan Experience #1306 - Wiz Khalifa,4,4767518,18464,83344,3799,21.93840484337984,0.15349875044626948,33.33092942996563
1213,1213,2019-06-01,Joe Rogan Experience #1307 - Greg Fitzsimmons,2,1254177,4256,11838,1938,6.108359133126935,0.14103256753345148,46.09771269881346
1214,1214,2019-06-04,Joe Rogan Experience #1308 - Eddie Bravo,1,2923732,18014,34773,4481,7.760098192367775,0.1301425502831487,40.54855562064703
1215,1215,2019-06-05,Joe Rogan Experience #1309 - Naval Ravikant,0,2669205,8088,58757,2040,28.802450980392155,0.2309845902086469,53.29231828719516
1216,1216,2019-06-05,Joe Rogan Experience #1310 - Sober October 2019 Preview,2,2644557,9655,29309,1966,14.90793489318413,0.15205734347571656,40.52170626097184
1217,1217,2019-06-06,Joe Rogan Experience #1311- David Pakman,5,1819134,23948,30032,8194,3.6651208201122767,0.1334014400886215,59.823674687673204
1218,1218,2019-07-12,Joe Rogan Experience #1312 - Ms Pat,2,866365,3597,17049,1341,12.713646532438474,0.17955260721999336,38.6749614316568
1219,1219,2019-06-19,Joe Rogan Experience #1313 - Duncan Trussell,2,2832174,15254,44753,2765,16.185533453887885,0.1783187040605172,37.2772125883111
1220,1220,2019-06-20,Joe Rogan Experience #1314 - Charlamagne tha God & Andrew Schulz,0,4211687,14846,65887,4456,14.78613105924596,0.1582702256879359,38.60960935742681
1221,1221,2019-06-21,Joe Rogan Experience #1315 - Bob Lazar & Jeremy Corbell,0,8067623,63801,166810,7627,21.870984659761373,0.15269984250758425,51.41987823147454
1222,1222,2019-06-26,Joe Rogan Experience #1316 - Abby Martin,5,1874559,21670,25030,13244,1.8899124131682272,0.11132143690226214,52.08045369722421
1223,1223,2019-06-27,Joe Rogan Experience #1318 - Hotep Jesus,0,1405068,11099,18568,6296,2.9491740787801777,0.1451879365783346,46.66779022064546
1224,1224,2019-07-02,Joe Rogan Experience #1319 - Joey Diaz,2,3495860,11207,45974,3158,14.55794806839772,0.15166939109113278,40.65464139763002
1225,1225,2019-07-04,Joe Rogan Experience #1320 - Eric Weinstein,3,3080432,12291,37329,4147,9.001446829033037,0.15697707600114194,49.34362503567024
1226,1226,2019-07-09,Joe Rogan Experience #1321 - Robert Oberst,1,2404006,8099,34095,2112,16.14346590909091,0.16934586354891268,37.388608850081475
1227,1227,2019-07-10,Joe Rogan Experience #1322 - Reggie Watts,2,1322358,5292,15894,1331,11.941397445529676,0.16919271948608147,41.47734903640265
1228,1228,2019-07-11,Joe Rogan Experience #1323 - Andy Ngo,5,1661772,21631,35338,4716,7.493214588634436,0.0869220156362919,57.87119505945754
1229,1229,2019-07-12,Joe Rogan Experience #1324 - Ian Edwards,2,1267350,3779,10573,1007,10.499503475670307,0.15724534986713906,42.087460879834545
1230,1230,2019-07-24,Joe Rogan Experience #1325 - Dr. Cornel West,3,2472979,20970,60929,6072,10.034420289855072,0.18836448890278296,51.966155048452656
1231,1231,2019-07-30,Joe Rogan Experience #1326 - Maynard James Keenan,4,2203963,9600,38061,2175,17.499310344827585,0.16660197775030905,43.58563782447477
1232,1232,2019-07-31,Joe Rogan Experience #1327 - Mike Baker,0,1740955,6447,18687,2713,6.887946922226317,0.12819058423142365,45.52034600113457
1233,1233,2019-07-31,Joe Rogan Experience #1328 - Whitney Cummings,2,1257321,5781,16591,4380,3.7878995433789964,0.13943158749492465,41.76294153471385
1234,1234,2019-08-02,Joe Rogan Experience #1329 - Brian Moses,4,1143535,3914,10680,1248,8.557692307692307,0.1253812572759022,46.2775582072177
1235,1235,2019-08-07,Joe Rogan Experience #1331 - Alonzo Bodden,2,918828,2379,8591,1029,8.348882410106901,0.1565077772202709,43.31200200702465
1236,1236,2019-08-08,Joe Rogan Experience #1332 - Annie Lederman,2,1692650,6594,16394,3237,5.064565956132221,0.16654633620689593,42.11520474137943
1237,1237,2019-08-13,Joe Rogan Experience #1333 - Tom Papa,2,1548220,4630,13431,1832,7.331331877729258,0.16384338896020545,37.98303722721428
1238,1238,2019-08-14,Joe Rogan Experience #1334 - Fahim Anwar,2,834493,2407,7380,970,7.608247422680413,0.1672590068159689,39.16468354430379
1239,1239,2019-08-14,Joe Rogan Experience #1335 - Jim Gaffigan,2,1959558,5624,22492,1968,11.428861788617887,0.17770448006576198,39.67724003288125
1240,1240,2019-08-20,Joe Rogan Experience #1336 - Legion of Skanks,2,1710230,4765,17881,1642,10.889768574908647,0.1408994708994705,40.36518999519015
1241,1241,2019-08-21,Joe Rogan Experience #1337 - Dan Crenshaw,5,2839257,26451,52377,9133,5.7349173327493705,0.11207130243879104,53.481441321052216
1242,1242,2019-08-22,Joe Rogan Experience #1338 - Roy Wood Jr,2,873165,2360,10624,785,13.53375796178344,0.16610301263362506,37.810296404276016
1243,1243,2019-08-22,Joe Rogan Experience #1339 - Everlast,4,1463265,5455,14918,1614,9.242874845105328,0.16342121782799668,38.61766269093957
1244,1244,2019-08-27,Joe Rogan Experience #1340 - John Nores,0,1120375,3673,14285,1052,13.578897338403044,0.1443877221324713,48.58728594507271
1245,1245,2019-08-29,Joe Rogan Experience #1342 - John Carmack,0,2106414,8980,44612,1268,35.18296529968454,0.195427889080536,43.912750431205986
1246,1246,2019-08-30,Joe Rogan Experience #1343 - Penn Jillette,2,2648636,10795,36875,3153,11.695210910244212,0.16699567567567694,50.89434270270284
1247,1247,2019-09-05,Joe Rogan Experience #1344 - Joseph LeDoux,3,963270,2710,11753,872,13.478211009174313,0.1628495660559306,48.12386692381877
1248,1248,2019-09-05,Joe Rogan Experience #1345 - Steve Aoki,4,1193643,3902,13251,1443,9.182952182952183,0.16931118561414193,38.0647028345017
1249,1249,2019-09-06,Joe Rogan Experience #1346 - Zuby,4,740830,3031,10486,792,13.23989898989899,0.16463111467522076,43.61240577385721
1250,1250,2019-09-06,Joe Rogan Experience #1347 - Neil deGrasse Tyson,3,4404225,34221,65983,12007,5.495377696343799,0.1369328930622914,46.218867333951856
1251,1251,2019-09-10,Joe Rogan Experience #1348 - Bill Burr,2,3543805,9599,55301,1893,29.21341785525621,0.16211115209639826,39.75805606787178
1252,1252,2019-09-11,Joe Rogan Experience #1349 - David Sinclair,3,1403248,5334,16661,1021,16.318315377081294,0.1564688644688649,46.62999023199022
1253,1253,2019-09-12,Joe Rogan Experience #1350 - Nick Bostrom,3,1394835,10006,14529,1616,8.990717821782178,0.15837016574585794,55.60935022820107
1254,1254,2019-09-13,Joe Rogan Experience #1351 - Dan Aykroyd,2,3697552,25311,49432,3615,13.674135546334714,0.16257186904869753,41.691368912668814
1255,1255,2019-09-17,Joe Rogan Experience #1352 - Sean Carroll,3,1472555,5272,20304,1100,18.458181818181817,0.18346171802054168,45.46037114845942
1256,1256,2019-09-17,Joe Rogan Experience #1353 - Rob Zombie,4,3053294,11473,49500,1743,28.39931153184165,0.17480298631273447,44.15593425964329
1257,1257,2019-09-20,Joe Rogan Experience #1354 - The Black Keys,4,1810131,6655,24903,1253,19.874700718276134,0.20354898027415652,45.027624540287626
1258,1258,2019-09-21,Joe Rogan Experience #1355 - Mark Normand,2,1555741,7971,17527,2187,8.014174668495656,0.18728778467908933,42.78921916592729
1259,1259,2019-10-01,Joe Rogan Experience #1356 - Sturgill Simpson & His Band,4,12808,718,1499,103,14.553398058252425,0.16827361563517895,40.02036237785017
1260,1260,2014-05-11,"Joe Rogan Experience - Fight Companion - May 10, 2014",1,229081,441,1554,74,21.0,0.1875401069518716,40.69735294117647
1261,1261,2014-06-01,"Joe Rogan Experience - Fight Companion - May 31, 2014",1,149676,386,1110,54,20.555555555555557,0.1486227544910179,41.85634730538922
1262,1262,2014-06-29,"Joe Rogan Experience - Fight Companion - June 28, 2014 (Part 1)",1,74522,110,543,36,15.083333333333336,0.12710000000000005,42.94450000000001
1263,1263,2014-06-29,"Joe Rogan Experience - Fight Companion - June 28, 2014 (Part 2)",1,39297,80,334,24,13.916666666666664,0.17273972602739732,47.62616438356163
