date,Unnamed: 0,commentCount,date,dislikeCount,likeCount,title,viewCount,ratio,class,sentiment,magnitude
2013-05-05,183,106,2013-05-05,8,156,Joe Rogan Experience #211 - Ari Shaffir (Part 2),17361,19.5,2,0.11380952380952382,50.75342857142857
2013-05-05,184,41,2013-05-05,25,394,Joe Rogan Experience #212 - Bryan Callen,49159,15.76,2,0.15902439024390244,33.660487804878045
2013-05-05,185,234,2013-05-05,48,902,Joe Rogan Experience #213 - Eddie Bravo,90056,18.791666666666668,2,0.1504608294930876,37.09488479262673
2013-05-05,186,176,2013-05-05,56,686,Joe Rogan Experience #214 - Duncan Trussell,80524,12.25,2,0.12975757575757582,48.22660606060608
2013-05-05,187,213,2013-05-05,66,917,Joe Rogan Experience #215 - Andrew Dice Clay,108178,13.893939393939394,2,0.18494949494949506,36.564343434343435
2013-05-05,188,555,2013-05-05,130,1816,Joe Rogan Experience #216 - Chael Sonnen,283397,13.96923076923077,1,0.13042696629213474,48.51887640449439
2013-05-05,189,165,2013-05-05,37,358,Joe Rogan Experience #217 - Michael Ruppert,48908,9.675675675675675,0,0.12829931972789113,46.68204081632654
2013-05-05,190,13,2013-05-05,3,119,Joe Rogan Experience #218 - Dom Irrera,11958,39.666666666666664,2,0.2015384615384615,48.105384615384615
2013-05-05,191,222,2013-05-05,79,1503,Joe Rogan Experience #219 - Joey Diaz,171032,19.025316455696203,2,0.15764976958525345,40.87953917050692
2013-05-05,192,75,2013-05-05,23,343,Joe Rogan Experience #220 - Bert Kreischer,39295,14.91304347826087,2,0.16293333333333337,37.66066666666667
2013-05-05,193,90,2013-05-05,20,412,Joe Rogan Experience #221 - Shane Smith,52310,20.6,0,0.13415584415584417,50.15233766233766
2013-05-06,194,168,2013-05-06,45,661,"Joe Rogan Experience #222 - Mike Dolce, Joey Diaz",76768,14.688888888888888,2,0.1153125,41.16743750000002
2013-05-06,195,31,2013-05-06,4,171,Joe Rogan Experience #224 - Brian Redban,16468,42.75,2,0.14806451612903226,26.299677419354836
2013-05-06,196,276,2013-05-06,37,907,Joe Rogan Experience #226 - John Anthony West,68020,24.513513513513512,3,0.1706938775510205,51.84363265306121
2013-05-06,197,63,2013-05-06,11,238,Joe Rogan Experience #227 - Ari Shaffir,27317,21.636363636363637,2,0.15126984126984125,35.245873015873016
2013-05-06,198,514,2013-05-06,189,2866,Joe Rogan Experience #228 - Bill Burr,436625,15.164021164021165,2,0.15251131221719452,42.698484162895944
2013-05-06,199,19,2013-05-06,5,122,Joe Rogan Experience #231 - Dom Irrera,14443,24.4,2,0.17526315789473684,36.514736842105265
2013-05-29,200,1588,2013-05-29,390,4020,Joe Rogan Experience #232 - Giorgio Tsoukalos,486921,10.307692307692308,0,0.16106287425149715,47.747986526946114
2013-05-30,201,14,2013-05-30,2,102,Joe Rogan Experience #234 - Adam Scorgie,8210,51.0,0,0.17071428571428568,40.80357142857143
2013-05-30,202,14,2013-05-30,6,90,Joe Rogan Experience #235 - Josh Barnett (Part 1),12421,15.0,1,0.10571428571428573,41.355714285714285
2013-05-30,203,53,2013-05-30,11,154,Joe Rogan Experience #235 - Josh Barnett (Part 2),22312,14.0,1,0.11627450980392157,41.89823529411764
2013-05-30,204,78,2013-05-30,20,283,Joe Rogan Experience #236 - Eddie Bravo,28694,14.15,2,0.14217948717948717,38.94576923076924
2013-05-30,205,499,2013-05-30,114,2425,Joe Rogan Experience #237 - Tommy Chong,251125,21.271929824561404,2,0.14232843137254905,46.46901960784313
2013-05-30,206,541,2013-05-30,69,1111,Joe Rogan Experience #239 - Adam Kokesh,86923,16.10144927536232,0,0.12350114416475974,51.203249427917605
2013-05-31,207,20,2013-05-31,6,86,Joe Rogan Experience #240 - Aubrey Marcus,6880,14.333333333333334,0,0.125,45.623000000000005
2013-05-31,208,697,2013-05-31,102,997,"Joe Rogan Experience #241 - James ""Bobo"" Fay",143354,9.77450980392157,0,0.12848780487804892,54.830325203251974
2013-05-31,209,302,2013-05-31,35,1088,Joe Rogan Experience #244 - Immortal Technique,74453,31.085714285714285,0,0.17064655172413784,48.90969827586206
2013-05-31,210,86,2013-05-31,15,197,Joe Rogan Experience #245 - Robb Wolf,20942,13.133333333333333,0,0.15333333333333332,63.632666666666644
2013-05-31,211,80,2013-05-31,14,568,Joe Rogan Experience #246 - Maynard James Keenan (Part 1),51016,40.57142857142857,0,0.15756410256410255,43.34256410256411
2013-05-31,212,64,2013-05-31,10,376,Joe Rogan Experience #246 - Maynard James Keenan (Part 2),27542,37.6,0,0.173125,53.26734375
2013-05-31,213,63,2013-05-31,16,302,Joe Rogan Experience #249 - Bert Kreischer,32080,18.875,2,0.12063492063492066,33.75984126984127
2013-05-31,214,351,2013-05-31,62,1036,"Joe Rogan Experience #250 - Joey ""CoCo"" Diaz",106178,16.70967741935484,2,0.13904761904761903,43.094345238095265
2013-05-31,215,15,2013-05-31,7,122,Joe Rogan Experience #251 - Bryan Callen,10727,17.428571428571427,2,0.056666666666666664,43.33533333333333
2013-06-01,216,305,2013-06-01,58,502,Joe Rogan Experience #252 - Jamie Kilstein,57935,8.655172413793103,2,0.07591397849462363,59.96182795698922
2013-05-31,217,108,2013-05-31,26,457,Joe Rogan Experience #253 - Andrew Dice Clay,54582,17.576923076923077,2,0.11962962962962964,45.82046296296298
2013-05-31,218,21,2013-05-31,5,118,Joe Rogan Experience #254 - Everlast,8086,23.6,0,0.16904761904761906,39.93380952380952
2013-06-01,219,203,2013-06-01,50,946,Joe Rogan Experience #255 - Duncan Trussell,93555,18.92,2,0.16561576354679802,39.574384236453206
2013-06-01,220,27,2013-06-01,4,102,Joe Rogan Experience #256 - David Seaman,9037,25.5,1,0.192962962962963,33.88703703703703
2013-06-01,221,37,2013-06-01,6,112,Joe Rogan Experience #258 - Bryan Callen,10621,18.666666666666668,2,0.17027027027027025,32.23567567567568
2013-06-03,222,20,2013-06-03,3,116,Joe Rogan Experience #259 - Mike Birbiglia,13369,38.666666666666664,2,0.12250000000000001,45.716
2013-06-03,223,36,2013-06-03,7,155,Joe Rogan Experience #260 - Greg Fitzsimmons,17260,22.142857142857142,2,0.07216216216216217,43.85405405405406
2013-06-03,224,35,2013-06-03,12,185,Joe Rogan Experience #261 - Ari Shaffir,22858,15.416666666666666,2,0.23971428571428569,29.331714285714284
2013-06-03,225,214,2013-06-03,54,957,"Joe Rogan Experience #262 - ""Freeway"" Rick Ross",118317,17.72222222222222,0,0.12411458333333326,43.32296875000002
2013-06-03,226,184,2013-06-03,35,566,"Joe Rogan Experience #263 - Kat Von D, Eddie Bravo",61334,16.17142857142857,0,0.14899441340782113,39.91033519553071
2013-06-03,227,23,2013-06-03,9,166,Joe Rogan Experience #264 - Tom Segura (Part 1),18845,18.444444444444443,2,0.10304347826086957,30.35478260869565
2013-06-03,228,6,2013-06-03,5,92,Joe Rogan Experience #264 - Tom Segura (Part 2),9093,18.4,2,0.06833333333333334,22.099999999999998
2013-06-03,229,47,2013-06-03,19,233,Joe Rogan Experience #266 - Rich Roll,25806,12.263157894736842,0,0.1607317073170732,46.52609756097562
2013-06-03,230,46,2013-06-03,15,207,Joe Rogan Experience #267 - Mac Danzig,24012,13.8,1,0.15521739130434783,37.26652173913044
2013-06-03,231,169,2013-06-03,56,1287,"Joe Rogan Experience #268 - Joey ""CoCo"" Diaz",154067,22.982142857142858,2,0.15700636942675164,32.5955414012739
2013-06-03,232,31,2013-06-03,12,182,Joe Rogan Experience #269 - Tait Fletcher,24496,15.166666666666666,1,0.12838709677419355,36.02967741935483
2013-06-03,233,62,2013-06-03,7,321,Joe Rogan Experience #270 - Kevin Pereira,25493,45.857142857142854,0,0.15064516129032257,28.84161290322581
2013-02-08,234,48,2013-02-08,9,227,Joe Rogan Experience #271 - London Real,20736,25.22222222222222,0,0.21166666666666667,47.23833333333334
2013-02-08,235,382,2013-02-08,115,1744,"Joe Rogan Experience #272 - Duncan Trussell, Joey Diaz, Ian Edwards",223638,15.165217391304347,2,0.1470967741935484,41.35175953079182
2013-02-08,236,234,2013-02-08,32,847,Joe Rogan Experience #273 - Amber Lyon,71838,26.46875,0,0.2000429184549356,52.66927038626609
2013-02-08,237,142,2013-02-08,18,482,Joe Rogan Experience #274 - Alex Grey,37172,26.77777777777778,0,0.19983739837398365,49.159918699186996
2013-02-08,238,62,2013-02-08,22,250,Joe Rogan Experience #275 - Dave Asprey,23045,11.363636363636363,0,0.1458064516129032,51.79967741935485
2013-02-08,239,87,2013-02-08,20,264,"Joe Rogan Experience #276 - David Seaman, Abby Martin, Dell Cameron",24466,13.2,0,0.14512820512820515,39.38320512820513
2013-02-09,240,245,2013-02-09,34,897,Joe Rogan Experience #277 - Victor Conte,96828,26.38235294117647,0,0.13111111111111112,43.058504273504255
2013-02-04,241,39,2013-02-04,11,144,Joe Rogan Experience #278 - Ari Shaffir,17606,13.090909090909092,2,0.13696969696969696,57.4969696969697
2013-02-03,242,353,2013-02-03,67,1537,Joe Rogan Experience #279 - Duncan Trussell,140365,22.940298507462686,2,0.18189189189189187,37.25498498498498
2013-02-08,243,70,2013-02-08,15,259,Joe Rogan Experience #280 - Philip Coppens,25983,17.266666666666666,0,0.0936231884057971,42.84304347826087
2013-01-19,244,33,2013-01-19,4,132,Joe Rogan Experience #281 - Bryan Callen,11083,33.0,2,0.18406250000000002,33.070625
2013-01-20,245,441,2013-01-20,30,556,Joe Rogan Experience #282 - Dr. Peter Duesberg & Bryan Callen,43106,18.533333333333335,0,0.10989333333333332,57.1031733333333
2013-01-20,246,40,2013-01-20,3,198,Joe Rogan Experience #283 - Dave Attell,23808,66.0,2,0.13225000000000003,44.44075
2013-01-20,247,22,2013-01-20,1,117,Joe Rogan Experience #284 - Daniel H. Wilson,8961,117.0,0,0.21045454545454545,66.93545454545455
2013-01-19,248,64,2013-01-19,32,391,Joe Rogan Experience #285 - Tim Ferriss,63348,12.21875,0,0.16586206896551722,31.510172413793097
2013-01-19,249,16,2013-01-19,5,99,Joe Rogan Experience #286 - Daniele Bolelli,9029,19.8,1,0.13,43.324374999999996
2013-01-17,250,32,2013-01-17,9,213,Joe Rogan Experience #288 - Greg Proops,18096,23.666666666666668,2,0.15687500000000004,41.142812500000005
2013-01-17,251,30,2013-01-17,13,245,Joe Rogan Experience #289 - Shane Smith,28357,18.846153846153847,0,0.22399999999999995,35.17066666666666
2013-01-17,252,224,2013-01-17,55,881,Joe Rogan Experience #290 - John McAfee,98979,16.01818181818182,0,0.1266161616161616,49.09883838383843
2013-01-17,253,59,2013-01-17,28,463,Joe Rogan Experience #291 - Duncan Trussell,46822,16.535714285714285,2,0.18322033898305087,34.12
2013-01-17,254,62,2013-01-17,15,193,Joe Rogan Experience #292 - Eddie Bravo,21054,12.866666666666667,2,0.11790322580645161,42.23983870967742
2013-01-17,255,116,2013-01-17,31,349,Joe Rogan Experience #293 - Cara Santamaria,35142,11.258064516129032,0,0.15850467289719625,56.54738317757009
2013-01-16,256,47,2013-01-16,18,316,"Joe Rogan Experience #295 - Tom Segura, Christina Pazsitzky",36350,17.555555555555557,2,0.06361702127659574,38.690212765957426
2013-01-16,257,16,2013-01-16,3,68,Joe Rogan Experience #297 - Dom Irrera,6129,22.666666666666668,2,0.30750000000000005,28.310624999999995
2013-01-16,258,453,2013-01-16,115,2257,Joe Rogan Experience #298 - Dennis McKenna,240682,19.62608695652174,0,0.19473684210526315,52.907842105263136
2013-01-16,259,25,2013-01-16,6,123,Joe Rogan Experience #299 - Honey Honey,11426,20.5,0,0.23679999999999995,35.0544
2013-01-16,260,337,2013-01-16,110,1876,Joe Rogan Experience #300 - Joey Diaz,243895,17.054545454545455,2,0.14723127035830605,38.30449511400652
2013-01-16,261,388,2013-01-16,104,1382,Joe Rogan Experience #301 - Doug Stanhope,236818,13.288461538461538,2,0.17096774193548386,42.894946236559186
2013-01-15,262,81,2013-01-15,29,450,Joe Rogan Experience #304 - Andrew Dice Clay,49212,15.517241379310345,2,0.16112500000000002,37.13375
2013-01-17,263,5,2013-01-17,6,85,Joe Rogan Experience #305 - Bert Kreischer (Part 2),11763,14.166666666666666,2,0.14,34.242000000000004
2013-01-15,264,30,2013-01-15,10,142,Joe Rogan Experience #308 - Steve Volk,15870,14.2,0,0.1907142857142857,42.89964285714286
2013-01-15,265,5361,2013-01-15,1370,23979,Joe Rogan Experience #310 - Neil Degrasse Tyson,2525274,17.502919708029196,3,0.16292837256390863,54.55516071880537
2013-01-15,266,165,2013-01-15,66,854,"Joe Rogan Experience #312 - Steve Rinella, Bryan Callen",122956,12.93939393939394,0,0.14046357615894053,34.86198675496688
2013-01-18,267,33,2013-01-18,8,179,Joe Rogan Experience #314 - Ian Edwards,17336,22.375,2,0.18343750000000003,36.810625
2013-01-22,268,513,2013-01-22,66,1840,"Joe Rogan Experience #316 - Enson Inoue, Chuck Lidell",242620,27.87878787878788,1,0.16144329896907225,45.70076288659793
2013-01-23,269,463,2013-01-23,58,1381,"Joe Rogan Experience #317 - David Choe, Yoshi Obayashi",180592,23.810344827586206,0,0.18017857142857133,39.317879464285696
2013-01-29,270,1170,2013-01-29,159,4420,Joe Rogan Experience #319 - Alex Honnold,579300,27.79874213836478,0,0.16873382624768946,44.9324306839186
2013-02-05,271,302,2013-02-05,47,294,Joe Rogan Experience #321 - Melissa Etheridge,36388,6.25531914893617,0,0.14552980132450336,55.34619205298013
2013-02-06,272,604,2013-02-06,103,450,Joe Rogan Experience #322 - Ari Shaffir,62592,4.368932038834951,2,0.10640939597315441,53.05323825503352
2013-02-07,273,443,2013-02-07,38,813,"Joe Rogan Experience #323 - ""Freeway"" Rick Ross",103203,21.394736842105264,0,0.1387671232876712,45.27344748858442
2013-02-19,274,115,2013-02-19,4,197,Joe Rogan Experience #324 - Sam Sheridan,17821,49.25,0,0.1799130434782609,35.73373913043479
2013-02-20,275,311,2013-02-20,12,451,"Joe Rogan Experience #325 - James ""The Colossus"" Thompson",53507,37.583333333333336,1,0.1828787878787879,45.13075757575758
2013-02-26,276,686,2013-02-26,164,2714,Joe Rogan Experience #328 - Dan Carlin,355342,16.548780487804876,0,0.16525190839694642,46.02819847328244
2013-02-27,277,738,2013-02-27,105,2091,Joe Rogan Experience #329 - Duncan Trussell,247806,19.914285714285715,2,0.18344055944055948,44.709944055944064
2013-02-28,278,377,2013-02-28,49,1074,Joe Rogan Experience #330 - Eddie Huang,123366,21.918367346938776,0,0.13823848238482384,34.6791056910569
2013-03-04,279,10412,2013-03-04,1636,14730,Joe Rogan Experience #331 - Dr. Steven Greer,1699635,9.003667481662593,0,0.14330071055101276,59.48606917817417
2013-03-06,280,234,2013-03-06,30,623,Joe Rogan Experience #332 - Tom Segura,80419,20.766666666666666,2,0.15641921397379907,39.06362445414848
2013-03-07,281,1099,2013-03-07,195,3109,Joe Rogan Experience #333 - David Lee Roth,418532,15.943589743589744,0,0.2114910536779324,42.54965208747513
2013-03-09,282,746,2013-03-09,68,1405,Joe Rogan Experience #334 - Dr. Amit Goswami,121049,20.66176470588235,0,0.18914634146341477,53.423612804878026
2013-03-12,283,1656,2013-03-12,267,6671,Joe Rogan Experience #335 - Bas Rutten,914722,24.98501872659176,1,0.16441795231416545,40.74354838709673
2013-03-13,284,115,2013-03-13,5,216,Joe Rogan Experience #336 - Scott Sigler,20324,43.2,1,0.11869565217391305,41.001999999999995
2013-03-13,285,225,2013-03-13,13,519,Joe Rogan Experience #337 - Justin Wren,38667,39.92307692307692,1,0.20726457399103132,48.86991031390135
2013-03-14,286,924,2013-03-14,71,1489,Joe Rogan Experience #338 - Shane Smith,145050,20.971830985915492,0,0.14169197396963154,39.16288503253797
2013-03-19,287,212,2013-03-19,18,406,Joe Rogan Experience #339 - Jacob Ward,56584,22.555555555555557,3,0.1539150943396227,44.05075471698113
2013-03-20,288,272,2013-03-20,27,304,Joe Rogan Experience #340 - JD Kelley,35847,11.25925925925926,0,0.13599264705882352,38.04698529411764
2013-03-31,289,423,2013-03-31,41,1050,"Joe Rogan Experience #344 - Stanley Krippner, Christopher Ryan",96626,25.609756097560975,3,0.16604368932038838,46.08356796116502
2013-04-02,290,282,2013-04-02,35,594,Joe Rogan Experience #345 - Bryan Callen,78441,16.97142857142857,2,0.1615714285714286,34.76353571428573
2013-04-03,291,234,2013-04-03,32,443,Joe Rogan Experience #346 - Douglas Rushkoff,46790,13.84375,3,0.14354700854700858,39.360555555555564
2013-04-13,292,907,2013-04-13,229,2692,Joe Rogan Experience #347 - Joey Diaz,351575,11.755458515283843,2,0.13955172413793102,40.15132183908049
2013-04-16,293,305,2013-04-16,56,836,"Joe Rogan Experience #348 - Steven Rinella, Bryan Callen, Cam Edwards",122819,14.928571428571429,0,0.18359999999999996,46.711999999999975
2013-04-17,294,238,2013-04-17,49,463,Joe Rogan Experience #349 - Greg Fitzsimmons,54391,9.448979591836734,2,0.16093220338983055,39.92237288135592
2013-04-23,295,306,2013-04-23,55,504,Joe Rogan Experience #350 - Tony Hinchcliffe,107011,9.163636363636364,2,0.1437109375000001,41.50000000000001
2013-04-24,296,1634,2013-04-24,182,5064,Joe Rogan Experience #351 - Georges St. Pierre,684286,27.824175824175825,1,0.16189393939393948,42.43005509641875
2013-04-25,297,411,2013-04-25,77,1306,Joe Rogan Experience #352 - Tom Segura,173465,16.961038961038962,2,0.14580213903743316,39.907941176470594
2013-05-01,298,682,2013-05-01,179,1204,"Joe Rogan Experience #354 - Ari Shaffir, Amy Schumer",248039,6.726256983240224,2,0.14767145135566195,48.91148325358848
2013-05-07,299,176,2013-05-07,26,308,Joe Rogan Experience #355 - Dom Irrera,36584,11.846153846153847,2,0.15482954545454544,39.280397727272735
2013-05-08,300,822,2013-05-08,79,2109,Joe Rogan Experience #356 - Dan Hardy,256470,26.696202531645568,1,0.17031941031941036,46.64347665847662
2013-05-10,301,263,2013-05-10,18,487,Joe Rogan Experience #357 - Daniele Bolelli,56539,27.055555555555557,1,0.13852713178294576,40.71899224806204
2013-05-14,302,334,2013-05-14,36,705,Joe Rogan Experience #358 - Bert Kreischer,105815,19.583333333333332,2,0.1417065868263472,38.25667664670658
2013-05-22,303,558,2013-05-22,77,1619,Joe Rogan Experience #359 - Alex Grey,167294,21.025974025974026,0,0.16763043478260864,42.994521739130455
2013-05-24,304,1413,2013-05-24,277,5785,Joe Rogan Experience #360 - Graham Hancock,587004,20.884476534296027,0,0.18864592094196825,54.84851976450795
2013-05-28,305,511,2013-05-28,56,665,"Joe Rogan Experience #361 - Dave Asprey, Tait Fletcher",86161,11.875,0,0.15419134396355352,56.09070615034161
2013-05-29,306,236,2013-05-29,19,294,Joe Rogan Experience #362 - Eddie Ifft,42858,15.473684210526315,2,0.12050847457627115,47.495847457627114
2013-06-04,307,273,2013-06-04,31,534,Joe Rogan Experience #363 - Everlast,57908,17.225806451612904,0,0.1834798534798535,48.808498168498154
2013-06-07,308,916,2013-06-07,172,1622,"Joe Rogan Experience #365 - Kelly Starrett, Glen Cordoza",212236,9.430232558139535,0,0.17058020477815702,57.46796359499433
2013-06-11,309,308,2013-06-11,55,1020,Joe Rogan Experience #366 - Bobcat Goldthwait,133913,18.545454545454547,2,0.20434640522875816,41.23764705882354
2013-06-12,310,257,2013-06-12,33,665,Joe Rogan Experience #367 - Aubrey Marcus,87864,20.151515151515152,0,0.13445312500000003,41.848828125000004
2013-06-20,311,334,2013-06-20,41,597,Joe Rogan Experience #368 - David Seaman,56243,14.560975609756097,1,0.13916167664670653,43.76218562874248
2013-06-22,312,918,2013-06-22,91,1866,"Joe Rogan Experience #369 - Jason Silva, Duncan Trussell, Ari Shaffir",176824,20.505494505494507,2,0.16301218161683306,46.584529346622354
2013-07-01,313,339,2013-07-01,35,984,Joe Rogan Experience #371 - Rick Doblin,104665,28.114285714285714,0,0.16349358974358982,43.22064102564106
2013-07-09,314,381,2013-07-09,31,622,Joe Rogan Experience #372 - Mariana van Zeller,76965,20.06451612903226,0,0.14093333333333338,49.578426666666694
2013-07-10,315,731,2013-07-10,157,2396,"Joe Rogan Experience #373 - Joey ""CoCo"" Diaz",335925,15.261146496815286,2,0.15594827586206894,39.152629310344835
2013-07-16,316,817,2013-07-16,168,2270,Joe Rogan Experience #374 - Marc Maron,371099,13.511904761904763,2,0.15027962716378146,55.480266311584536
2013-07-17,317,633,2013-07-17,64,1169,Joe Rogan Experience #375 - Shane Smith,153918,18.265625,0,0.17064770932069523,40.970742496050505
2013-07-24,318,397,2013-07-24,54,940,Joe Rogan Experience #376 - Bryan Callen,111347,17.40740740740741,2,0.15201511335012594,40.54843828715366
